time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.18995373275686347,0.006786686028055138,11.654353812005251,0.005175202247730937,0.07193683873463197,0.0,-0.5190997546631183,0.02575119139484623,2.771779128594148,0.007217403676220654,-0.03463998135266789,0.0,447.3179768910421,443.5930369510901,444.2537516520247,443.27683728010504
1.2600000000000007,-0.22241782338516455,0.008428018016753937,11.82133272774346,0.005477870123782758,0.0696074549739043,0.0,-0.5628407878496909,0.02899327275539429,2.7941376065561236,0.00029957344000794113,-0.04887548575325177,0.0,420.2890038207239,419.052478008021,420.3459894622011,419.74598199136744
1.3200000000000007,-0.25788420750109387,0.010301567204243665,11.99574611093101,0.005063434217597695,0.06715056590847901,0.0,-0.6190191344629422,0.03343947540653382,3.019086699759044,-0.02799082042257426,-0.028542489417718375,0.0,481.8719929549817,483.4057539323826,483.8049455807042,481.6702850886767
1.3800000000000008,-0.29613810593340784,0.01238657387115086,12.175744923337833,0.002892165488448839,0.06576024809287073,0.0,-0.6559997152587987,0.03591221605212798,2.98097859734833,-0.062499330037357685,-0.01415670209183369,0.0,400.14081087526813,401.44817807369475,402.1036230612493,398.96404205073287
1.4400000000000008,-0.33688052814011316,0.014587223103125093,12.357852958145896,6.282317242158273,0.06495980674611879,0.0,-0.7019844463186208,0.03705458743019453,3.0890004643375355,-0.06301492100011596,-0.011756704019318503,0.0,448.26193344221946,448.45704030618236,448.7436458454912,448.69899140013746
1.5000000000000009,-0.38045656935332306,0.01677542235184513,12.547815547223117,6.278242960930058,0.06430462475113963,0.0,-0.750455746383361,0.03545690639295023,3.242655648086091,-0.0801151398933958,-0.009296147537019303,0.0,462.6058041099134,462.7996457826822,464.2514624925259,462.9043766019204
1.560000000000001,-0.4269013355465257,0.01877565367574987,12.746564437011541,6.273736718139723,0.06423312572081397,0.0,-0.7976552003771594,0.03071940924556435,3.381893141101693,-0.06660753530445519,0.01143624927251589,0.0,458.8065548322685,460.44972187915016,459.1750167759361,460.2410649374169
1.620000000000001,-0.4763049677065398,0.020377107511705978,12.955565496942237,6.2700421447483485,0.06483289194858077,0.0,-0.84917608996152,0.02222021398594266,3.584171125220806,-0.053049542451679865,0.00694790642159008,0.0,480.1417793170395,479.8010037936804,478.1238766106154,479.1532473041742
1.680000000000001,-0.5287888744767117,0.021389481584324844,13.176304650323855,6.266825693780991,0.06502878908793086,0.0,-0.9002932932788728,0.011165761745965709,3.773172114882813,-0.05474704637357407,-0.0053649201328401985,0.0,477.46802686686107,476.5276530275826,476.4657242662491,476.3342379458845
1.740000000000001,-0.5842222624572746,0.021694516097896497,13.406523585980556,6.263372242376866,0.06456806129611792,0.0,-0.9474275513931408,-0.0013469405117707296,3.900350082662693,-0.06386940469609924,-0.012762740320585629,0.0,459.0734658230942,458.4861644125967,460.5563323012937,459.8320189116561
1.8000000000000012,-0.6423509493352849,0.021211777192379842,13.642458179413156,6.259572307372965,0.06391891125851412,0.0,-0.9901242382506774,-0.015108386603228895,3.963904311725496,-0.06227950604379979,-0.007190761788008718,0.0,440.5962146349186,441.0567990004973,440.3506993207072,440.4792536945168
1.8600000000000012,-0.7031209195194847,0.019795447290389474,13.88359341696324,6.255559674798892,0.06326293661074978,0.0,-1.035473292514396,-0.03249146252489526,4.07353292388786,-0.07817200319907582,-0.01972674688593655,0.0,455.56778338750024,454.56435585372657,456.60237521928354,455.32932649933446
1.9200000000000013,-0.7664743648518269,0.01730456625501813,14.129349936437386,6.251302867990415,0.062104499354549425,0.0,-1.0762012645012444,-0.05095017754067811,4.118177267634135,-0.05943029235293597,-0.018481360335450826,0.0,435.61188578290603,435.71605921121005,435.4430222363478,437.0040615178383
1.9800000000000013,-0.8321662515949142,0.013674296427546534,14.376394723155792,6.248099414299817,0.060817679942004155,0.0,-1.1134387785470696,-0.0703513375767171,4.116644439235514,-0.043445546292304744,-0.028157873565421997,0.0,421.1581031808519,420.3201991044173,421.0229022321845,422.4016386725603
2.0400000000000014,-0.9002979033464141,0.008693110859001053,14.627089262984153,6.2451656369733275,0.05934022599483324,0.0,-1.1574375943333461,-0.09596032359156305,4.239380595001296,-0.06296989727841187,-0.01835807479047356,0.0,459.44475442620774,460.2210492110726,462.37788185034486,460.83554121569614
